number,customer,description,price,deadline,country,url_addr,created_at,updated_at
2019-727900,Департамент финансов и тыла МВД РБ,Рентгенодиагностическая техника,0,2019-07-22,BLR,http://www.icetrade.by/tenders/all/view/727900,,
2019-727898,РНПЦ оториноларингологии,Материалы упаковочные для стерилизации медицинских изделий,0,2019-07-17,BLR,http://www.icetrade.by/tenders/all/view/727898,,
2019-727897,"УЗ ""Городская детская инфекционная клиническая больница""",реагенты для проведения исследований методом иммуноферментного анализа на 3 квартал для учреждения здравоохранения «Городская детская инфекционная клиническая больница».,0,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/727897,,
2019-727896,"ОАО ""ДОРОРС""","Комплекс средств защиты растений для ОСП ""Совхоз ""Минский""",122 000,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/727896,,
2019-727895,"ОАО ""ТРЕСТ №15 ""СПЕЦСТРОЙ""",Илососная машина (требования к технике установлены в конкурсной документации),240 000,2019-07-22,BLR,http://www.icetrade.by/tenders/all/view/727895,,
2019-727894,"ОАО ""Слуцкий сыродельный комбинат""","Система приточно-вытяжной вентиляции производительностью 27 000 м3/час с выполнением проектных, монтажных и пусконаладочных работ, обучением обслуживающего персонала.",90 000,2019-07-12,BLR,http://www.icetrade.by/tenders/all/view/727894,,
2019-727893,6-я городская клиническая больница,"услуги по комплексному техническому обслуживанию внутренних инженерных сетей и оборудования (системы водоснабжения, водоотведения, теплоснабжения, отопления, электроснабжения, контрольно-измерительных приборов и автоматики, систем механической вентиляции), с организацией круглосуточного пребывания электромонтеров и круглосуточного дежурного поста специалистов для оперативного управления и контроля за работой систем вентиляции и кондиционирования воздуха в интересах учреждений здравоохранения  стационарного типа комитета по здравоохранению Мингорисполкома",2 248 142.24,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/727893,,
2019-727892,"Государственное предприятие ""УКС Столбцовского района""","Выбор проектной организации  для разработки проектно-сметной документации  по объекту ""Строительство жилого района индивидуальной жилой застройки ""Северный-2"" и инженерных сетей в г.Столбцы (благоустройство улиц, проезды). 6-я очередь""",72 611.81,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727892,,
2019-727891,"ОАО ""БЭЛЗ""",Драйвера питания для стеклянной трубки Т8,185 000,2019-07-12,BLR,http://www.icetrade.by/tenders/all/view/727891,,
2019-727890,"УП ""БЕЛМЕДТЕХНИКА""",МТ №488/19-ПЭА  «Катетеры урологические Фолея»,256 869.60,2019-07-12,BLR,http://www.icetrade.by/tenders/all/view/727890,,
2019-727889,"ОАО ""ЛМЗ Универсал""",Закупка подшипников,0,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/727889,,
2019-727888,Гомельская городская клиническая больница №4,"молочная продукция (масло сладкосливочное, творог, молоко, кефир, сметана, сыр)",0,2019-08-05,BLR,http://www.icetrade.by/tenders/all/view/727888,,
2019-727887,"ОАО ""Радиоволна""",Сталь сортовая конструкционная круг г/к Ø 45 мм Ст 20,62 000,2019-07-10,BLR,http://www.icetrade.by/tenders/all/view/727887,,
2019-727886,"Учреждение ""Центр олимпийского резерва г.Жлобина""","Закупка спортивного инвентаря для отделений гребли академической и гребли на байдарках и каноэ учреждения ""Центр олимпийского резерва г. Жлобина""",436 500,2019-07-21,BLR,http://www.icetrade.by/tenders/all/view/727886,,
2019-727885,"Отдел образования, спорта и туризма Лельчицкого районного исполнительного комитета",Текущий ремонт санитарных узлов в ГУО «Милошевичская СШ»,15 850,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727885,,
2019-727884,Республиканский клинический медицинский центр Управления делами Президента Республики Беларусь,ЭА-103/2019 Дезинфицирующие и моющие средства,0,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/727884,,
2019-727883,"ОАО ""ЭЛЕКТРОЦЕНТРМОНТАЖ""",Закупка кабельно-проводниковой продукции,317 915.36,2019-07-02,BLR,http://www.icetrade.by/tenders/all/view/727883,,
2019-727882,"ОАО ""МТЗ""","Блоки оконные ПВХ, отливы, доски подоконные",0,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/727882,,
2019-727881,"КУП ""ЖКХ г.Полоцка""",по закупке материалов для выполнения работ по объекту: «Капитальный ремонт жилого дома №9 по ул.Мариненко в г.Полоцке»,52 875,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/727881,,
2019-727880,"ОАО ""Гродненский мясокомбинат""",закупка стеллажей металлических набивных для европоддонов в количестве 2 комплектов,60 000,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/727880,,
2019-727879,"ОАО ""МТЗ""",Закупка БрО5Ц6С5,270 000,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/727879,,
2019-727878,"УП ""БЕЛМЕДТЕХНИКА""",БелМТ №468/19-ПЭА «Система высокопроизводительного секвенирования»,0,2019-07-12,BLR,http://www.icetrade.by/tenders/all/view/727878,,
2019-727877,ВОКЦ психиатрии и наркологии,Моноблоки и комплектующие,5 004,2019-07-18,BLR,http://www.icetrade.by/tenders/all/view/727877,,
2019-727876,Гомельская городская клиническая больница №4,"хлеб ржаной,  хлеб пшеничный, батон пшеничный",0,2019-08-05,BLR,http://www.icetrade.by/tenders/all/view/727876,,
2019-727875,Полоцкая центральная городская больница,"«Текущий ремонт кровли здания терапевтического корпуса Полоцкой центральной городской больницы (2-х этажная часть, машинное помещение)»",2 300,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/727875,,
2019-727874,"РУП ""Производственное объединение ""Белоруснефть""",Ключи для обсадных труб,1 453 500,2019-07-22,BLR,http://www.icetrade.by/tenders/all/view/727874,,
2019-727873,"Учреждение ""Гомельская областная специализированная клиническая больница""",Линзы интраокулярные,167 000,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/727873,,
2019-727872,БЕЛОРУССКАЯ ГОСУДАРСТВЕННАЯ АКАДЕМИЯ МУЗЫКИ,"Текущий ремон помещений учебного корпуса №1 учреждения образования ""Белорусская государственная академия музыки"" по адресу: г.Минск, ул.Интернациональная,30",60 000,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727872,,
2019-727871,Гомельская городская клиническая больница №4,"мясная продукция (свинина котлетная, говядина котлетная, печень, куры)",0,2019-08-05,BLR,http://www.icetrade.by/tenders/all/view/727871,,
2019-727870,"Учреждение образования ""Гродненский государственный университет имени Янки Купалы""","Закупка непрерывного диодного лазера для рамановской спектроскопии с длиной волны 632,8 нм за счет средств республиканского бюджета",19 000,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727870,,
2019-727869,"УЗ ""Городская детская инфекционная клиническая больница""",диагностические тесты для выявления антител к возбудителям инфекционных заболеваний в размере квартальной потребности для учреждения здравоохранения «Городская детская инфекционная клиническая больница» на 3 квартал 2019 года.,0,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/727869,,
2019-727868,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",МТ 242/19-ЭА «Весы медицинские электронные для УЗ ГО и молоток неврологический для перкуссии для ГОДКБ»,0,2019-07-24,BLR,http://www.icetrade.by/tenders/all/view/727868,,
2019-727867,"РУП ""МИНСКЭНЕРГО""",Выполнение строительных работ по объекту строительства и реконструкции тепловых сетей в г. Борисове,2 482 250,2019-07-29,BLR,http://www.icetrade.by/tenders/all/view/727867,,
2019-727866,"Областное унитарное предприятие ""Гродномелиоводхоз""",Оказание инженерных услуг по техническому надзору по объекту ремонта мелиоративной системы,1 603.76,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727866,,
2019-727865,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель","МТ 202/19-ЭА «Дефибриллятор, дополнительно носимый регистратор к системе длительного мониторирования ЭКГ и дополнительно носимый монитор к системе длительного мониторирования АД для УЗ ГО»",0,2019-07-22,BLR,http://www.icetrade.by/tenders/all/view/727865,,
2019-727864,"ОАО ""МИНСКРЕМСТРОЙ""",Музыкальное оборудование,29 700,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/727864,,
2019-727863,Барановичская городская больница № 2,Ремонт медицинского оборудования,0,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727863,,
2019-727862,"Учреждение образования ""Гродненский государственный университет имени Янки Купалы""",Закупка аппарата для испытания диэлектриков в составе прибора АИД-70М и блока питания высоковольтного или аналога за счет средств республиканского бюджета,14 500,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727862,,
2019-727861,"Государственное учреждение ""Республиканский клинический госпиталь ИВОВ им. П.М.Машерова""",Техническое обслуживание и текущий ремонт устройства для проведения воздушно-углекислых лечебных процедур Реабокс,850,2019-07-18,BLR,http://www.icetrade.by/tenders/all/view/727861,,
2019-727859,"ГЛХУ ""Ганцевичский лесхоз""",Автомобилm УАЗ  390945  «ФЕРМЕР» либо аналог,0,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727859,,
2019-727858,Гомельская городская клиническая больница №4,скумбрия мороженная,0,2019-08-05,BLR,http://www.icetrade.by/tenders/all/view/727858,,
number,customer,description,price,deadline,country,url_addr,created_at,updated_at
2019-727973,Министерство природных ресурсов и охраны окружающей среды Республики Беларусь,Закупка услуги по сопровождению и доработке «Экологического портала Республики Беларусь»,50 000,2019-07-29,BLR,http://www.icetrade.by/tenders/all/view/727973,,
2019-727972,РНПЦ психического здоровья,"Текущий ремонт помещений отделения № 12 по Долгиновскому тракту, 152",75 800,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727972,,
2019-727971,"Гродненское РУП ""Фармация""","19/10-1 Диагностические реактивы, предназначенные для введения больным (Аллергены)",25 416.50,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/727971,,
2019-727970,"УП ""БЕЛМЕДТЕХНИКА""",БелМТ №496/19-ЭА «Эндоскопы для оториноларингологических отделений»,0,2019-07-12,BLR,http://www.icetrade.by/tenders/all/view/727970,,
2019-727969,БГУИР,Закупка Набора принадлежностей к учебному лабораторному комплексу для изучения электронных цифровых устройств,12 600,2019-07-16,BLR,http://www.icetrade.by/tenders/all/view/727969,,
2019-727967,"Государственное предприятие ""Жилищное коммунальное хозяйство № 1 Московского района г.Минска""",Устройство безбарьерной среды  внутри и вне подъездов жилых,31 524,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727967,,
2019-727966,"ОАО ""Скидельский сахарный комбинат""",услуга по ремонту гидроцилиндров (2 шт),0,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/727966,,
2019-727965,"ОАО ""Агрокомбинат ""Южный""",Закупка кормораздатчика,50 000,2019-07-10,BLR,http://www.icetrade.by/tenders/all/view/727965,,
2019-727964,В/ч 2007,Аккумуляторные батареи,500,2019-07-10,BLR,http://www.icetrade.by/tenders/all/view/727964,,
2019-727963,Отдел по образованию Жабинковского РИК,размещение надворного игрового оборудования,23 713,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/727963,,
2019-727962,Отдел образования Мозырского райисполкома,Приобретение спортивного инвентаря в учреждениях образования,20 000,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727962,,
2019-727961,Слуцкий государственный колледж,Закупка кассовых суммирующих аппаратов,10 440,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727961,,
2019-727960,"УП ""БЕЛМЕДТЕХНИКА""",БелМТ № 561/19-ЭА «Система офтальмологическая хирургическая комбинированная»,0,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/727960,,
2019-727959,"ОАО ""ММЗ имени С.И.Вавилова - управляющая компания холдинга ""БелОМО""",Средства индивидуальной защиты,77 000,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727959,,
2019-727958,6-я городская клиническая больница,Измерение электрического сопротивления изоляции изделий медицинской техники,7 500,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727958,,
2019-727957,Брестский городской исполнительный комитет,Разработка и (или)  корректировка проектов водоохранных зон и прибрежных полос реки Мухавец и других водных объектов в границах города Бреста с учетом требований Водного кодекса Республики Беларусь.Разработка и (или)  корректировка проекта водоохранной зоны и прибрежной полосы р. Западный Буг в границах города Бреста Брестской области с учетом требований Водного кодекса Республики Беларусь,30 000,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/727957,,
2019-727956,"Представительство АО ""НИКИМТ-Атомстрой"" в Республике Беларусь",Поставка инструментов и материалов для монтажных и строительных работ на 1 и 2 Блоке Белорусской АЭС,14 311 669.99,2019-07-12,RUS,http://www.icetrade.by/tenders/all/view/727956,,
2019-727955,ГУВД Мингорисполкома г. Минска,"Оказание инженерных услуг по техническому надзору по объекту «Строительство линий связи (включая проектные работы)» по:
ул. Колесникова;
ул. Налибокской; 
ул. Каменногорской;
ул. Семашко;
ул. Кунцевщина",0,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/727955,,
2019-727954,"ОАО ""Гомельпромстрой""",переговоры по выбору субподрядной организации для выполнения работ по объекту: ««Многоквартирный жилой дом №20  в микрорайоне № 96 г.Гомеля».,671 986.97,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/727954,,
2019-727953,"ООО ""КапиталУправСтрой""",выбор подрядчика на текущий ремонт кровли,51 288,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727953,,
2019-727952,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",МТ 245/19-ЭА «Аппарат для почечной заместительной терапии для У «ГОКГИОВ»»,0,2019-07-25,BLR,http://www.icetrade.by/tenders/all/view/727952,,
2019-727951,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",МТ 255/19-ЭА «Электрокардиограф для УЗ ГО»,0,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727951,,
2019-727950,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",МТ 220/19-ЭА «Принадлежности и расходный материал к электродиагностической аппаратуре для УЗ ГО»,0,2019-08-21,BLR,http://www.icetrade.by/tenders/all/view/727950,,
2019-727949,ОТДЕЛ ПО ОБРАЗОВАНИЮ ДОКШИЦКОГО РИК,закупка детского спортивно – игрового оборудования для государственного учреждения образования «Бегомльский ясли – сад 	Докшицкого района»,26 000,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/727949,,
2019-727947,РНПЦ травматологии и ортопедии,Процедура № 022/19 на закупку реагентов и расходных материалов для клинико – диагностической лаборатории в интересах РНПЦ травматологии и ортопедии,0,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/727947,,
2019-727946,Отдел по образованию администрации Первомайского района г. Витебска,"Закупка халатов, фартуков  женских",19 775,2019-07-18,BLR,http://www.icetrade.by/tenders/all/view/727946,,
2019-727945,Новополоцкий государственный политехнический колледж,"по выбору подрядной организации на проведение текущего ремонта асфальтного покрытия учреждения образования «Новополоцкий государственный политехнический колледж», расположенного по адресу: г. Новополоцк, ул. Ктаторова, 22 и ул. Ктаторова, 16",32 000,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/727945,,
2019-727944,Отдел по образованию Жабинковского РИК,закупка продуктов питания на 2 полугодие,43 673,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727944,,
2019-727943,"ОАО ""Белтопгазкомплект""",Закупка многофункциональных устройств формата А4 (МФУ),0,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/727943,,
2019-727942,6-я городская клиническая больница,"Пластырь медицинский  на  тканевой основе, повязки для фиксации центрального катетера",0,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727942,,
2019-727941,ГУВД Мингорисполкома г. Минска,"Оказание инженерных услуг по техническому надзору по объекту «Строительство линий связи (включая проектные работы)» по:
ул. Немига (обход коллектора),
ул. Маяковского, 
ул. Ванеева (от ул. Денисовской до пр. Рокоссовского)
ул. Денисовской,
Долгиновскому",0,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/727941,,
2019-727940,"Государственное предприятие ""Управляющая компания холдинга ""Агропромышленный холдинг Управления делами Президента Республики Беларусь""","Закупка семян гибридов озимого рапса, гибридов озимой ржи, семян озимой пшеницы  для ОАО «Василишки»",0,2019-07-18,BLR,http://www.icetrade.by/tenders/all/view/727940,,
2019-727939,"Государственное предприятие ""Издательство ""Белорусский Дом печати""","Выбор генподрядной организации для строительства объекта «под ключ» «Замена грузового лифта грузоподъемностью 5 тонн на 5 остановок в здании газетного корпуса государственного предприятия «Издательство «Белорусский Дом печати» по адресу:  г.Минск, пр-т Независимости, 79/6».",200 000,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727939,,
2019-727938,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",201/19-ЭА «Оборудование для собственных нужд РДТУП «Медтехника»,0,2019-07-18,BLR,http://www.icetrade.by/tenders/all/view/727938,,
2019-727935,"КУП ""Оршанская спецавтобаза""",Навесное оборудование для погрузчика (Вилы грузовые),5 000,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727935,,
2019-727934,"ОАО ""ПМК-212"" г.Молодечно",Закупка ФБС,0,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/727934,,
2019-727933,РЕСПУБЛИКАНСКИЙ ГОСПИТАЛЬ МВД,Закупка масок лицевых анестезиологических,0,2019-07-18,BLR,http://www.icetrade.by/tenders/all/view/727933,,
2019-727932,"Учреждение ""Минский НПЦ хирургии, трансплантологии и гематологии""",Хирургический инструментарий,0,2019-07-18,BLR,http://www.icetrade.by/tenders/all/view/727932,,
2019-727931,"РУП ""Медтехника""",МогМТ№102/19-ЭА «Реагенты диагностические»,0,2019-08-12,BLR,http://www.icetrade.by/tenders/all/view/727931,,
2019-727930,"ОАО ""МАПИД""","выбор подрядной организации на выполнение комплекса монтажных и пусконаладочных работ автоматической установки газового пожаротушения на объекте: «Помещения гаражей, размещаемых в мастерских СУ-204 ОАО «МАПИД» по адресу: г. Минск, ул. Бородинская, 2»",137 095.75,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727930,,
2019-727929,"ОАО ""МАЗ"" - управляющая компания холдинга ""БЕЛАВТОМАЗ""",рукава,33 229.87,2019-07-03,BLR,http://www.icetrade.by/tenders/all/view/727929,,
2019-727928,БелМАПО,Материалы стоматологические,10 538.06,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/727928,,
2019-727927,"УП ""Гроднооблгаз""",Выбор генподрядной (подрядной) организации на выполнение строительно-монтажных работ по объекту: «Газоснабжение жилых домов по ул. Советской в д.Мижевичи (2 жилых дома) Слонимского района»,32 978,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727927,,
2019-727926,"РУП ""БЕЛПОЧТА""",Закупка носимых персональных видеорегистраторов,0,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/727926,,
2019-727925,"ОАО ""Гродненский мясокомбинат""",закупка пресса пневматического с комплектами прессовочных емкостей и прокладочными пластинами на регулируемых ножках без колес,30 000,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/727925,,
2019-727923,Транспортная инспекция Минтранса,Ноутбук,10 000,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727923,,
2019-727922,"ГО ""Белресурсы"" - управляющая компания холдинга ""Белресурсы""",Услуга по передаче неисключительных прав на использование антивирусного программного обеспечения Vba32 (или аналог) (080/19 АСМ повторный),0,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/727922,,
2019-727921,20-я городская детская поликлиника,Закупка расходных материалов и реагентов для клинико-диагностической лаборатории,0,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727921,,
2019-727920,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",МТ 239/19-ЭА «Мебель медицинская для ГУЗ «ГГП №1»»,0,2019-07-25,BLR,http://www.icetrade.by/tenders/all/view/727920,,
2019-727919,"Государственное предприятие ""Воронецкий""",Закупка услуг по техническому обслуживанию тракторов и комбайнов,0,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727919,,
2019-727918,"РУП ""Брестэнерго""",оказание услуг по уборке помещений,60 000,2019-07-10,BLR,http://www.icetrade.by/tenders/all/view/727918,,
2019-727917,"Государственное учреждение ""Республиканский научно-практический центр радиационной медицины и экологии человека""",Ремонт с учетом замены запасных частей и расходных материалов медицинского оборудования,0,2019-07-18,BLR,http://www.icetrade.by/tenders/all/view/727917,,
2019-727916,"УП ""БЕЛМЕДТЕХНИКА""",БелМТ № 560/19-ЭА «Микроскоп операционный»,0,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/727916,,
2019-727915,6-я городская клиническая больница,Ремонт медицинского оборудования,0,2019-07-16,BLR,http://www.icetrade.by/tenders/all/view/727915,,
2019-727914,"ОАО ""БЭЛЗ""",Комплектующие к автомобильной кварцевой галогенной (АКГ),100 000,2019-07-12,BLR,http://www.icetrade.by/tenders/all/view/727914,,
2019-727913,"УП ""ДИРЕКЦИЯ ПО СТРОИТЕЛЬСТВУ МИНСКОГО МЕТРОПОЛИТЕНА""","закупка светильников в комплекте с лампами, осветительных устройств",177 330,2019-07-18,BLR,http://www.icetrade.by/tenders/all/view/727913,,
2019-727912,Витебский областной клинический роддом,Ремонт медицинской техники на 2019 год,0,2019-07-18,BLR,http://www.icetrade.by/tenders/all/view/727912,,
2019-727911,"УП ""БЕЛМЕДТЕХНИКА""",БелМТ №484/19-ЭА «Офтальмоскоп налобный бинокулярный»,0,2019-07-12,BLR,http://www.icetrade.by/tenders/all/view/727911,,
2019-727910,"УП ""УКС МИНГОРИСПОЛКОМА""",Выбор поставщика подъемника передвижного для перемещения инвалидов в бассейн,14 000,2019-07-16,BLR,http://www.icetrade.by/tenders/all/view/727910,,
2019-727909,"Унитарное Предприятие ""Жилищно-коммунальное хозяйство"" г. Чашники Чашникского района",закупка гибкой трубы,29 133.12,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/727909,,
2019-727908,"Гомельское республиканское унитарное предприятие электроэнергетики ""Гомельэнерго""","выбор подрядной организации для строительства сетей электроснабжения объекта""Инженерные сети и благоустройство квартала многоэтажной жилой застройки""Северный"" в г.Петриков (1 очередь) 4 п.к.""(объект №23/17-К19) (сети эл.снабжения КЛ-0,4 кВ)",21 074,2019-07-29,BLR,http://www.icetrade.by/tenders/all/view/727908,,
2019-727907,Транспортная инспекция Минтранса,Радиостанция,15 000,2019-07-16,BLR,http://www.icetrade.by/tenders/all/view/727907,,
2019-727906,Слуцкий государственный колледж,Закупка плит индукционных,8 704,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727906,,
2019-727905,"Республиканское производственное унитарное предприятие ""Гомельоблгаз""",Шкафной газорегуляторный пункт (ШРП),31 000,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/727905,,
2019-727904,"ОАО ""ЗАПАДЭЛЕКТРОСЕТЬСТРОЙ""",Железобетонные изделия и конструкции,120 000,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/727904,,
2019-727903,"ГЛХУ ""Жорновская экспериментальная лесная база Института леса НАН Беларуси""",Электронный  аукцион,10 210 300,2019-07-18,BLR,http://www.icetrade.by/tenders/all/view/727903,,
2019-727902,"Коммунальное унитарное многоотраслевое производственное предприятие жилищно-коммунального хозяйства ""Ганцевичское РЖКХ""",Выбор подрядной организации на выполнение строительно-монтажных работ по объекту: «Капитальный ремонт с элементами модернизации жилого дома № 12 по ул. Гагарина в г. Ганцевичи».,300 000,2019-07-30,BLR,http://www.icetrade.by/tenders/all/view/727902,,
2019-727901,"ОАО ""Барановичский завод автоматических линий""","предмет закупки:  оборудование гидравлики, смазки согласно прилагаемой спецификации или его аналоги европейских производителей для модернизации станков мод 15АМ27 («Транспневматика»).",0,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/727901,,
2019-727900,Департамент финансов и тыла МВД РБ,Рентгенодиагностическая техника,0,2019-07-22,BLR,http://www.icetrade.by/tenders/all/view/727900,,
2019-727899,"Унитарное предприятие ""УКС Брестского района""",Выбор генподрядной организации для строительства объекта  «Строительство сетей канализации в аг.Клейники Брестского района»,1 264 639,2019-07-29,BLR,http://www.icetrade.by/tenders/all/view/727899,,
2019-727898,РНПЦ оториноларингологии,Материалы упаковочные для стерилизации медицинских изделий,0,2019-07-17,BLR,http://www.icetrade.by/tenders/all/view/727898,,
2019-727897,"УЗ ""Городская детская инфекционная клиническая больница""",реагенты для проведения исследований методом иммуноферментного анализа на 3 квартал для учреждения здравоохранения «Городская детская инфекционная клиническая больница».,0,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/727897,,
2019-727896,"ОАО ""ДОРОРС""","Комплекс средств защиты растений для ОСП ""Совхоз ""Минский""",122 000,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/727896,,
2019-727895,"ОАО ""ТРЕСТ №15 ""СПЕЦСТРОЙ""",Илососная машина (требования к технике установлены в конкурсной документации),240 000,2019-07-22,BLR,http://www.icetrade.by/tenders/all/view/727895,,
2019-727894,"ОАО ""Слуцкий сыродельный комбинат""","Система приточно-вытяжной вентиляции производительностью 27 000 м3/час с выполнением проектных, монтажных и пусконаладочных работ, обучением обслуживающего персонала.",90 000,2019-07-12,BLR,http://www.icetrade.by/tenders/all/view/727894,,
2019-727893,6-я городская клиническая больница,"услуги по комплексному техническому обслуживанию внутренних инженерных сетей и оборудования (системы водоснабжения, водоотведения, теплоснабжения, отопления, электроснабжения, контрольно-измерительных приборов и автоматики, систем механической вентиляции), с организацией круглосуточного пребывания электромонтеров и круглосуточного дежурного поста специалистов для оперативного управления и контроля за работой систем вентиляции и кондиционирования воздуха в интересах учреждений здравоохранения  стационарного типа комитета по здравоохранению Мингорисполкома",2 248 142.24,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/727893,,
2019-727892,"Государственное предприятие ""УКС Столбцовского района""","Выбор проектной организации  для разработки проектно-сметной документации  по объекту ""Строительство жилого района индивидуальной жилой застройки ""Северный-2"" и инженерных сетей в г.Столбцы (благоустройство улиц, проезды). 6-я очередь""",72 611.81,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727892,,
2019-727891,"ОАО ""БЭЛЗ""",Драйвера питания для стеклянной трубки Т8,185 000,2019-07-12,BLR,http://www.icetrade.by/tenders/all/view/727891,,
2019-727890,"УП ""БЕЛМЕДТЕХНИКА""",МТ №488/19-ПЭА  «Катетеры урологические Фолея»,256 869.60,2019-07-12,BLR,http://www.icetrade.by/tenders/all/view/727890,,
2019-727889,"ОАО ""ЛМЗ Универсал""",Закупка подшипников,0,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/727889,,
2019-727888,Гомельская городская клиническая больница №4,"молочная продукция (масло сладкосливочное, творог, молоко, кефир, сметана, сыр)",0,2019-08-05,BLR,http://www.icetrade.by/tenders/all/view/727888,,
2019-727887,"ОАО ""Радиоволна""",Сталь сортовая конструкционная круг г/к Ø 45 мм Ст 20,62 000,2019-07-10,BLR,http://www.icetrade.by/tenders/all/view/727887,,
2019-727886,"Учреждение ""Центр олимпийского резерва г.Жлобина""","Закупка спортивного инвентаря для отделений гребли академической и гребли на байдарках и каноэ учреждения ""Центр олимпийского резерва г. Жлобина""",436 500,2019-07-21,BLR,http://www.icetrade.by/tenders/all/view/727886,,
2019-727885,"Отдел образования, спорта и туризма Лельчицкого районного исполнительного комитета",Текущий ремонт санитарных узлов в ГУО «Милошевичская СШ»,15 850,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727885,,
2019-727884,Республиканский клинический медицинский центр Управления делами Президента Республики Беларусь,ЭА-103/2019 Дезинфицирующие и моющие средства,0,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/727884,,
2019-727883,"ОАО ""ЭЛЕКТРОЦЕНТРМОНТАЖ""",Закупка кабельно-проводниковой продукции,317 915.36,2019-07-02,BLR,http://www.icetrade.by/tenders/all/view/727883,,
